OBJECTID,CASEID,mode_aspect,avg_elevation,avg_roughness,avg_slope,sidewalk_ratio
64657,1019558472,255,224.752,0.534,1.073,2.242
64658,1019558610,150,181.734,1.206,2.153,2.037
64659,1019558730,0,222.224,1.124,2.111,1.81
64660,1019559017,105,305.537,0.719,1.402,2.034
64661,1019559086,225,242.796,0.549,1.153,1.994
64662,1019559118,170,258.725,0.421,0.733,1.831
64663,1019559328,130,264.722,0.832,1.505,1.761
64664,1019559372,60,250.428,0.347,0.513,2.204
64665,1019560099,100,243.784,0.927,1.837,1.972
64666,1019560378,140,208.227,0.463,0.925,1.984
64667,1019560388,130,207.144,0.56,1.122,2.032
64668,1019560462,320,234.745,0.811,1.494,1.989
64669,1019560525,100,267.117,0.564,1.269,2.2
64670,1019560572,165,189.989,0.435,0.892,2.058
64671,1019560574,165,198.1,0.384,0.516,2.021
64672,1019560585,185,234.657,0.545,1.194,1.907
64673,1019560810,80,211.044,0.432,0.849,2.114
64674,1019560968,70,262.799,1.527,2.729,1.994
64675,1019560969,165,266.231,1.215,2.27,1.909
64676,1019560972,310,270.313,0.962,1.685,1.653
64677,1019561011,160,200.128,0.423,0.858,2.032
64678,1019561055,285,207.12,0.417,0.825,2.057
64679,1019561187,95,218.298,0.711,1.191,1.976
64680,1019561203,150,223.456,0.832,1.592,1.956
64681,1019561205,150,223.456,0.832,1.592,1.956
64682,1019561232,115,266.85,0.944,1.6,2.033
64683,1019561258,155,212.343,0.873,1.742,2.035
64684,1019561259,120,221.738,0.638,1.178,2.077
64685,1019561269,120,221.738,0.638,1.178,2.077
64686,1019561277,120,221.738,0.638,1.178,2.077
64687,1019561377,200,210.907,1.235,2.52,2.032
64688,1019561397,85,211.596,0.516,1.014,2.037
64689,1019561399,175,213.41,0.279,0.449,1.606
64690,1019561417,145,214.247,0.284,0.443,0.905
64691,1019561752,25,229.265,0.278,0.524,1.23
64692,1019561917,0,202.793,1.047,2.165,2.141
64693,1019561923,75,195.823,1.049,2.336,2.173
64694,1019561937,75,181.589,0.23,0.415,1.929
64695,1019561948,170,185.348,0.424,0.901,2.032
64696,1019562038,140,189.259,0.186,0.357,2.014
64697,1019562138,190,184.388,0.406,0.885,0.4
64698,1019562317,240,189.366,0.259,0.562,1.97
64699,1019562323,170,187.933,0.238,0.523,1.909
64700,1019562328,185,182.238,0.609,1.328,1.986
64701,1019562332,140,201.632,0.535,1.053,2.048
64702,1019562338,170,191.588,0.5,0.939,2.127
64703,1019562339,295,204.993,0.599,1.259,2.177
64704,1019562356,205,187.233,0.393,0.835,2.044
64705,1019562364,45,263.424,1.459,2.695,1.964
64706,1019562366,190,199.067,0.35,0.643,1.543
64707,1019562435,270,185.182,0.448,0.645,1.977
64708,1019562449,75,269.566,1.327,2.755,1.998
64709,1019562540,165,191.344,0.754,1.318,1.951
64710,1019562549,195,178.124,0.896,1.537,2.295
64711,1019562583,155,278.413,1.644,3.527,1.124
64712,1019562657,130,186.572,0.415,0.56,2.232
64713,1019562679,135,177.612,0.281,0.433,2.181
64714,1019562728,125,193.526,0.994,1.989,1.981
64715,1019562810,235,239.19,0.83,1.694,2.148
64716,1019562825,150,206.692,0.344,0.682,1.981
64717,1019562863,170,198.173,0.387,0.859,2.048
64718,1019562865,250,306.139,0.805,1.687,0.95
64719,1019562972,110,191.667,0.333,0.497,2.141
64720,1019563014,165,280.183,0.801,1.734,0.901
64721,1019563033,190,193.267,0.852,1.551,2.044
64722,1019563080,75,193.455,1.359,3.08,2.169
64723,1019563086,65,234.824,0.258,0.522,1.022
64724,1019563089,10,193.551,0.848,1.895,1.981
64725,1019563098,350,194.951,0.813,1.748,2.106
64726,1019563104,190,187.75,0.704,1.496,2.039
64727,1019563113,200,214.424,0.923,1.572,2.054
64728,1019563148,345,211.707,0.63,1.265,2.251
64729,1019563158,285,196.142,0.42,0.582,2.138
64730,1019563168,0,222.224,1.124,2.111,1.81
64731,1019563238,110,185.32,0.435,0.851,2.214
64732,1019563271,15,245.274,1.116,2.302,1.989
64733,1019563346,195,199.97,0.973,1.802,2.025
64734,1019563350,110,191.667,0.333,0.497,2.141
64735,1019563368,135,177.612,0.281,0.433,2.181
64736,1019563445,100,282.32,1.175,2.198,0.101
64737,1019563523,110,191.667,0.333,0.497,2.141
64738,1019563560,140,177.581,0.297,0.478,2.045
64739,1019563618,230,273.677,1.171,2.252,0.968
64740,1019563705,110,199.688,0.436,0.852,1.251
64741,1019563766,200,191.145,0.128,0.125,2.128
64742,1019563769,240,193.136,0.225,0.461,1.981
64743,1019563772,210,190.973,0.093,0.173,2.155
64744,1019563793,195,191.047,0.164,0.302,2.058
64745,1019563795,170,192.376,0.171,0.289,1.956
64746,1019563796,170,192.376,0.171,0.289,1.956
64747,1019563798,35,199.737,0.514,0.856,1.829
64748,1019563799,170,188.385,0.349,0.564,2.031
64749,1019563812,170,192.376,0.171,0.289,1.956
64750,1019563826,175,215.492,0.772,1.682,2.042
64751,1019563827,80,219.972,1.151,2.723,1.967
64752,1019563828,345,211.707,0.63,1.265,2.251
64753,1019563829,345,211.707,0.63,1.265,2.251
64754,1019563831,280,221.039,0.329,0.626,2.145
64755,1019563832,190,213.395,0.748,1.655,2.148
64756,1019563853,0,222.224,1.124,2.111,1.81
64757,1019563975,335,303.552,0.483,0.884,2.245
64758,1019564217,175,216.836,0.46,0.796,2.02
64759,1019564524,355,220.52,0.894,1.552,2.107
64760,1019564557,355,220.52,0.894,1.552,2.107
64761,1019564681,305,183.401,0.645,1.214,0.859
64762,1019564769,270,200.612,1.889,4.901,2.112
64763,1019564785,145,288.27,0.867,1.711,0.968
64764,1019564827,230,189.029,0.529,1.099,2.091
64765,1019564918,35,215.444,0.661,1.318,2.057
64766,1019564944,165,284.996,0.921,1.94,1.03
64767,1019565007,145,297.065,0.51,0.921,1.987
64768,1019565145,70,216.46,0.905,1.719,2.012
64769,1019565158,45,272.168,1.249,2.243,1.904
64770,1019565263,80,183.604,0.375,0.526,2
64771,1019565271,80,183.604,0.375,0.526,2
64772,1019565280,80,183.604,0.375,0.526,2
64773,1019565467,80,183.604,0.375,0.526,2
64774,1019565562,175,193.308,0.355,0.719,2.08
64775,1019565664,175,215.458,0.816,1.712,2.037
64776,1019565701,175,375.114,3.156,6.699,1.851
64777,1019565717,230,189.029,0.529,1.099,2.091
64778,1019565730,50,194.54,0.346,0.29,1.983
64779,1019565732,50,194.54,0.346,0.29,1.983
64780,1019565735,230,189.029,0.529,1.099,2.091
64781,1019565769,240,224.319,0.451,0.819,2.083
64782,1019565770,230,193.914,0.161,0.256,1.792
64783,1019565815,115,212.687,0.479,0.935,2.137
64784,1019566094,70,185.108,0.461,0.941,1.871
64785,1019566169,45,272.168,1.249,2.243,1.904
64786,1019566395,105,199.671,0.26,0.424,0.959
64787,1019566406,20,184.706,0.598,1.225,2.037
64788,1019566414,15,177.265,0.435,0.938,1.989
64789,1019566426,135,188.207,0.354,0.34,1.972
64790,1019566431,150,191.698,0.266,0.479,2.03
64791,1019566441,90,191.915,0.438,0.875,2.118
64792,1019566486,255,196.211,0.6,0.826,2.043
64793,1019566548,360,230.805,1.267,2.923,2.055
64794,1019566558,250,254.757,0.72,1.521,1.91
64795,1019566631,30,193.101,0.953,1.693,2.218
64796,1019566656,185,192.812,0.598,0.927,1.885
64797,1019566667,140,194.553,0.551,1.006,1.578
64798,1019566702,105,313.556,1.073,1.976,1.679
64799,1019566706,140,207.777,1.761,3.63,2.07
64800,1019566713,260,208.727,0.703,1.571,2.062
64801,1019566719,210,200.515,0.677,1.445,1.836
64802,1019566729,165,315.073,0.832,1.671,0.996
64803,1019566741,195,242.852,0.791,1.744,1.053
64804,1019566751,105,188.816,0.397,0.842,2.596
64805,1019566767,105,188.816,0.397,0.842,2.596
64806,1019566769,105,188.816,0.397,0.842,2.596
64807,1019566774,160,187.117,0.638,1.344,1.655
64808,1019566791,85,187.728,0.521,0.774,2.071
64809,1019566881,15,178.362,0.364,0.74,2
64810,1019566884,90,190.189,0.711,1.537,2.129
64811,1019566902,210,185.147,1.357,2.57,2.055
64812,1019566990,70,186.722,0.502,0.874,2.163
64813,1019567034,165,179.598,0.462,0.964,1.973
64814,1019567036,80,185.485,0.326,0.45,2.043
64815,1019567041,165,179.079,0.439,0.805,2.023
64816,1019567047,130,186.572,0.415,0.56,2.232
64817,1019567065,150,194.157,0.463,0.727,2.016
64818,1019567086,190,198.211,0.825,1.813,2.246
64819,1019567090,155,215.295,0.766,1.472,1.91
64820,1019567096,155,199.539,0.666,1.097,1.894
64821,1019567103,150,194.157,0.463,0.727,2.016
64822,1019567120,80,197.147,0.325,0.543,2.046
64823,1019567206,100,306.475,0.929,1.984,1.567
64824,1019567219,200,214.424,0.923,1.572,2.054
64825,1019567224,295,209.318,0.628,1.236,2.026
64826,1019567318,145,233.042,0.548,1.056,2.174
64827,1019567665,145,193.342,0.448,0.779,1.443
64828,1019567666,105,198.975,0.35,0.664,1.885
64829,1019567688,295,253.951,1.068,1.881,2.101
64830,1019567689,15,265.509,1.014,1.917,2.074
64831,1019567690,265,280.392,1.263,2.695,1.992
64832,1019567691,130,180.56,1.396,2.698,2.011
64833,1019567693,175,362.36,1.415,3.328,2.125
64834,1019567716,90,219.074,0.478,0.833,2.07
64835,1019567756,335,303.552,0.483,0.884,2.245
64836,1019567928,340,217.718,0.253,0.314,1.129
64837,1019567938,165,256.974,0.714,1.328,0.985
64838,1019567988,160,274.39,1.067,2.198,1.165
64839,1019568135,45,272.168,1.249,2.243,1.904
64840,1019568149,210,215.596,1.295,2.697,2.167
64841,1019568314,80,183.604,0.375,0.526,2
64842,1019568338,120,200.286,0.383,0.632,2.095
64843,1019568428,160,213.603,0.462,0.994,2.117
64844,1019568437,290,258.509,1.196,2.306,0.836
64845,1019568452,190,201.352,0.308,0.559,2.089
64846,1019568473,140,201.632,0.535,1.053,2.048
64847,1019568652,200,247.384,0.542,1.014,2.078
64848,1019568716,260,205.704,0.208,0.382,2.018
64849,1019568772,185,275.645,1.104,2.33,0.998
64850,1019569016,145,209.146,0.648,1.131,1.981
64851,1019569197,195,284.822,0.895,1.841,0.838
64852,1019569198,270,239.42,0.766,1.675,2.043
64853,1019569285,180,226.157,1.035,1.428,1.375
64854,1019569287,95,221.846,0.343,0.739,1.843
64855,1019569369,145,291.587,1.65,3.45,0.683
64856,1019569394,170,194.134,0.748,1.622,2.129
64857,1019569401,285,186.546,0.411,0.769,1.975
64858,1019569408,190,193.377,1.012,2.235,2.001
64859,1019569424,150,223.456,0.832,1.592,1.956
64860,1019569433,340,194.916,0.456,0.703,2.005
64861,1019569444,165,213.101,0.335,0.53,2.052
64862,1019569479,235,201.032,0.52,0.839,1.976
64863,1019569482,185,200.733,0.578,0.817,1.987
64864,1019569529,170,283.651,0.744,1.496,0.235
64865,1019569539,130,374.858,1.945,3.98,1.262
64866,1019569545,70,270.713,0.671,1.353,1.994
64867,1019569557,155,200.483,0.277,0.473,2.117
64868,1019569561,165,249.49,0.665,1.112,2.091
64869,1019569564,5,208.438,0.408,0.918,1.475
64870,1019569573,125,204.924,0.586,1.057,1.973
64871,1019569578,240,206.241,0.5,0.741,2.046
64872,1019569633,200,228.429,0.311,0.531,2.015
64873,1019569648,190,214.705,0.568,1.125,1.98
64874,1019569664,155,226.244,0.49,0.73,2.079
64875,1019569673,130,227.112,0.635,0.905,2.082
64876,1019569700,125,224.992,0.516,0.855,1.913
64877,1019569707,155,226.244,0.49,0.73,2.079
64878,1019569717,80,225.466,0.488,0.476,1.864
64879,1019569718,165,225.324,0.593,1.299,1.897
64880,1019569733,195,186.799,0.408,0.598,2.045
64881,1019569735,125,224.992,0.516,0.855,1.913
64882,1019569749,140,226.384,0.482,0.506,1.852
64883,1019569768,155,228.113,0.563,1.094,2.055
64884,1019569773,150,194.157,0.463,0.727,2.016
64885,1019569774,155,228.113,0.563,1.094,2.055
64886,1019569776,55,240.552,0.826,1.671,2.008
64887,1019569779,295,242.491,0.633,1.07,2.015
64888,1019569780,165,199.107,0.263,0.537,0.149
64889,1019569784,155,228.113,0.563,1.094,2.055
64890,1019569790,100,198.046,0.24,0.441,2.15
64891,1019569800,125,231.833,0.338,0.571,2.047
64892,1019569802,125,231.833,0.338,0.571,2.047
64893,1019569807,125,231.833,0.338,0.571,2.047
64894,1019569812,125,231.833,0.338,0.571,2.047
64895,1019569818,200,228.429,0.311,0.531,2.015
64896,1019569820,100,212.138,0.534,0.973,2.026
64897,1019569973,185,234.066,1.088,2.118,1.972
64898,1019569984,140,239.019,0.737,1.344,2.02
64899,1019569990,155,280.727,0.938,1.983,2.07
64900,1019570020,140,264.933,1.021,2.067,1.942
64901,1019570022,310,230.133,0.551,0.863,2.04
64902,1019570026,120,231.164,0.476,0.681,1.96
64903,1019570027,50,227.8,1.037,2.172,2.034
64904,1019570047,175,215.766,0.348,0.675,2.038
64905,1019570071,15,279.166,1.452,2.997,1.931
64906,1019570087,305,210.179,0.389,0.678,1.812
64907,1019570109,140,274.545,0.833,1.662,1.982
64908,1019570138,65,250.351,1.005,2.067,2.047
64909,1019570274,85,211.482,0.491,0.861,1.053
64910,1019570319,185,192.812,0.598,0.927,1.885
64911,1019570404,140,199.007,0.668,1.34,2.079
64912,1019570413,205,213.72,1.06,2.165,2.212
64913,1019570417,165,202.849,0.35,0.666,2.136
64914,1019570430,165,202.849,0.35,0.666,2.136
64915,1019570445,145,201.058,0.25,0.465,2.13
64916,1019570465,145,196.697,0.569,0.96,1.752
64917,1019570484,165,197.287,0.391,0.6,1.996
64918,1019570543,180,231.011,0.557,1.204,2.012
64919,1019570575,245,278.221,1.261,2.599,1.843
64920,1019570635,110,191.141,0.907,1.927,1.972
64921,1019570639,110,191.141,0.907,1.927,1.972
64922,1019570652,175,223.232,1.464,2.94,1.816
64923,1019570691,230,236.492,0.763,1.329,1.999
64924,1019570692,165,209.332,0.411,0.55,1.997
64925,1019570700,220,257.484,1.355,2.779,2.015
64926,1019570704,210,266.248,1.157,2.383,2.04
64927,1019570710,100,237.699,0.386,0.495,2.02
64928,1019570712,195,215.42,0.79,1.562,2.015
64929,1019570767,155,200.919,0.636,1.118,1.994
64930,1019570772,210,194.91,0.756,1.261,1.984
64931,1019570828,260,223.096,0.924,1.818,1.985
64932,1019571046,125,277.67,1.054,2.163,1.406
64933,1019571065,230,189.029,0.529,1.099,2.091
64934,1019571066,50,227.642,0.834,1.439,2.208
64935,1019571067,230,189.029,0.529,1.099,2.091
64936,1019571068,95,232.361,1.064,2.167,2.055
64937,1019571072,105,214.851,0.758,1.479,2.003
64938,1019571073,180,362.664,1.69,3.989,1.992
64939,1019571074,305,218.603,1.324,2.644,2.003
64940,1019571076,290,205.214,0.883,1.679,2.056
64941,1019571140,135,278.257,1.106,2.118,1.096
64942,1019571209,45,235.099,0.599,1.029,1.303
64943,1019571218,120,244.455,0.559,0.928,1.881
64944,1019571223,70,292.758,0.757,1.559,1.995
64945,1019571233,115,286.467,1.332,2.741,2.328
64946,1019571237,40,285.703,1.444,2.864,1.642
64947,1019571654,145,200.195,0.557,0.86,2.001
64948,1019571729,95,218.298,0.711,1.191,1.976
64949,1019571770,10,196.92,1.332,1.981,1.751
64950,1019571835,355,220.52,0.894,1.552,2.107
64951,1019571838,105,212.936,0.306,0.564,2.017
64952,1019571849,60,223.379,0.402,0.802,0.26
64953,1019571861,355,220.52,0.894,1.552,2.107
64954,1019571876,40,221.835,0.589,1.143,2.033
64955,1019571878,355,220.52,0.894,1.552,2.107
64956,1019571884,355,220.52,0.894,1.552,2.107
64957,1019571933,70,283.565,1.132,2.396,2.01
64958,1019571937,200,184.668,0.49,0.827,2.033
64959,1019572100,170,229.974,0.593,1.023,1.989
64960,1019572173,150,301.114,1.385,2.684,1.633
64961,1019572183,200,184.668,0.49,0.827,2.033
64962,1019572201,175,203.78,0.543,0.763,1.994
64963,1019572205,180,310.323,1.026,2.192,0.991
64964,1019572248,75,313.368,1.312,2.621,0.899
64965,1019572258,170,206.573,0.492,0.906,1.971
64966,1019572313,110,229.15,0.554,1.092,2.209
64967,1019572358,245,263.114,0.82,1.425,2.052
64968,1019572722,30,193.797,0.271,0.404,1.987
64969,1019572724,195,193.796,0.485,0.815,1.996
64970,1019572834,95,277.735,1.164,2.18,1.94
64971,1019572840,75,286.444,0.909,1.945,0.983
64972,1019572845,305,267.201,1.059,2.203,2.043
64973,1019572892,130,259.385,0.301,0.555,1.022
64974,1019572921,170,185.457,0.706,1.498,2.039
64975,1019572966,150,265.512,1.459,3.095,2.101
64976,1019573021,130,204.689,0.662,1.049,1.678
64977,1019573122,115,200.141,0.374,0.64,1.556
64978,1019573142,205,207.968,1.372,2.743,2.114
64979,1019573145,290,205.214,0.883,1.679,2.056
64980,1019573149,140,212.861,0.989,1.923,2.043
64981,1019573150,225,281.806,1.061,1.985,1.958
64982,1019573157,250,215.288,0.246,0.477,1.95
64983,1019573172,25,208.809,0.844,1.61,0.975
64984,1019573188,120,222.139,0.834,1.68,1.976
64985,1019573212,320,219.857,0.333,0.627,0.873
64986,1019573218,160,291.37,1.001,1.943,1.913
64987,1019573347,315,207.336,0.979,1.376,2.129
64988,1019573446,100,199.895,0.326,0.57,1.958
64989,1019573451,200,198.882,0.371,0.672,1.566
64990,1019573457,120,200.286,0.383,0.632,2.095
64991,1019573460,135,218.939,0.804,1.466,2.09
64992,1019573463,170,198.194,0.393,0.63,2.067
64993,1019573473,145,211.591,0.598,1.22,2.103
64994,1019573534,155,200.919,0.636,1.118,1.994
64995,1019573538,185,192.812,0.598,0.927,1.885
64996,1019573540,285,270.227,0.66,1.124,2.147
64997,1019573545,165,189.097,1.674,4.134,0
64998,1019573562,115,215.418,0.765,1.332,2.022
64999,1019573618,40,220.45,0.786,1.328,2.048
65000,1019573698,10,258.814,0.62,1.097,1.842
65001,1019573710,235,283.773,1.476,2.911,2.117
65002,1019573789,165,209.332,0.411,0.55,1.997
65003,1019574070,185,236.373,0.798,1.677,2.073
65004,1019574071,185,236.373,0.798,1.677,2.073
65005,1019574072,265,244.242,0.75,1.591,2.267
65006,1019574073,220,246.376,0.888,1.659,2.026
65007,1019574075,30,293.701,1.281,2.41,0.912
65008,1019574085,210,216.379,0.381,0.704,1.09
65009,1019574091,105,237.347,1.042,2.337,2.016
65010,1019574095,35,217.587,0.444,0.729,2.101
65011,1019574097,85,211.596,0.516,1.014,2.037
65012,1019574100,175,210.683,0.484,1.002,2.05
65013,1019574101,25,218.763,0.876,1.566,2.055
65014,1019574102,190,190.272,0.461,0.877,2.035
65015,1019574104,80,194.595,0.52,0.941,2.091
65016,1019574105,165,198.1,0.384,0.516,2.021
65017,1019574107,45,272.168,1.249,2.243,1.904
65018,1019574108,115,232.652,1.017,2.053,1.944
65019,1019574110,60,210.853,0.529,0.978,2.047
65020,1019574111,60,210.853,0.529,0.978,2.047
65021,1019574113,70,211.64,0.382,0.672,2.159
65022,1019574116,170,209.405,0.402,0.588,2.312
65023,1019574117,70,287.924,1.912,3.767,1.887
65024,1019574121,175,239.516,0.624,1.292,1.834
65025,1019574122,175,213.757,0.569,1.268,2.091
65026,1019574123,250,218.575,0.911,1.806,1.972
65027,1019574125,80,218.324,0.754,1.592,1.857
65028,1019574126,90,195.804,0.779,1.538,2.004
65029,1019574127,120,221.231,0.424,0.762,1.633
65030,1019574129,5,194.347,1.819,4.304,1.817
65031,1019574130,115,188.593,0.402,0.826,1.055
65032,1019574131,115,188.593,0.402,0.826,1.055
65033,1019574132,250,220.576,0.493,0.989,1.816
65034,1019574133,110,217.884,1.004,1.691,2.036
65035,1019574134,295,201.299,0.3,0.523,0.94
65036,1019574137,175,226.743,1.035,2.305,2.034
65037,1019574262,150,189.974,2.194,4.018,2.54
65038,1019574519,275,217.589,0.563,1.109,1.967
65039,1019574522,300,215.776,0.968,1.718,1.961
65040,1019574524,30,227.4,0.454,0.892,2
65041,1019574536,30,227.4,0.454,0.892,2
65042,1019574540,300,215.776,0.968,1.718,1.961
65043,1019574543,140,190.579,0.347,0.655,2.074
65044,1019574544,155,229.504,0.54,1.052,2.02
65045,1019574558,45,216.489,0.465,0.836,2.109
65046,1019574563,220,214.333,0.754,1.478,2.014
65047,1019574574,35,217.587,0.444,0.729,2.101
65048,1019574587,230,196.783,0.225,0.333,0.938
65049,1019574592,105,196.573,0.378,0.668,0.789
65050,1019574618,125,184.951,0.597,0.911,2.004
65051,1019574692,130,225.348,1.049,2.074,1.931
65052,1019574694,280,199.27,0.533,0.929,2.171
65053,1019574696,300,215.776,0.968,1.718,1.961
65054,1019574698,10,218.116,0.78,1.702,1.832
65055,1019574699,280,199.27,0.533,0.929,2.171
65056,1019574700,185,225.46,0.918,1.745,2.113
65057,1019574714,355,220.52,0.894,1.552,2.107
65058,1019574734,165,267.094,0.712,1.273,1.867
65059,1019574735,45,219.029,0.547,1.083,0.549
65060,1019574737,205,214.547,0.284,0.567,0.291
65061,1019574758,50,218.604,0.489,0.943,2.295
65062,1019574892,210,206.403,1.083,2.092,2.032
65063,1019574901,150,216.166,0.99,2.062,1.891
65064,1019574902,260,223.096,0.924,1.818,1.985
65065,1019574903,345,219.739,0.766,1.677,1.932
65066,1019574905,340,194.916,0.456,0.703,2.005
65067,1019574920,125,192.35,0.332,0.475,1.978
65068,1019574934,25,226.211,0.542,1.113,0.426
65069,1019574938,20,220.807,0.777,1.625,2.089
65070,1019574987,130,320.35,0.752,1.489,1.915
65071,1019574989,285,196.142,0.42,0.582,2.138
65072,1019574991,135,212.168,0.819,1.582,1.953
65073,1019574997,85,230.304,0.684,1.224,2.024
65074,1019575004,160,230.551,0.837,1.737,1.941
65075,1019575006,345,342.169,1.117,2.379,2.078
65076,1019575007,135,224.775,0.861,1.599,2.023
65077,1019575059,145,362.451,1.454,2.622,1.992
65078,1019575071,25,218.763,0.876,1.566,2.055
65079,1019575081,115,217.064,0.854,1.783,1.986
65080,1019575089,125,202.486,0.408,0.745,2.065
65081,1019575090,225,206.648,0.663,1.177,2.117
65082,1019575132,255,220.357,0.427,0.78,2.248
65083,1019575136,205,216.01,0.885,1.581,1.937
65084,1019575154,160,246.244,0.645,1.2,2.03
65085,1019575160,150,223.456,0.832,1.592,1.956
65086,1019575161,165,215.13,0.796,1.499,1.977
65087,1019575163,60,290.582,1.17,2.328,0.986
65088,1019575164,135,220.188,0.904,1.816,1.699
65089,1019575176,330,210.43,0.582,0.933,1.949
65090,1019575190,200,276.617,1.009,2.197,1.989
65091,1019575223,165,209.332,0.411,0.55,1.997
65092,1019575234,225,206.648,0.663,1.177,2.117
